Age,Attrition,BusinessTravel,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Age Group,Tenure Group,Income Group
34,No,Travel_Rarely,Sales,3,Life Sciences,1,1779,Female,2,Sales Executive,4,Single,6029,5,No,12,3,1,6,3,2,2,2,2,Adult,0-2 Years,Medium
21,Yes,Travel_Rarely,Sales,7,Marketing,1,1780,Male,1,Sales Representative,2,Single,2679,1,No,13,3,2,1,3,1,0,1,0,Young Adult,0-2 Years,Low
38,No,Travel_Rarely,Research & Development,6,Other,1,1782,Female,1,Laboratory Technician,3,Married,3702,1,No,11,3,2,5,3,5,4,0,4,Adult,3-5 Years,Low
22,Yes,Travel_Rarely,Research & Development,8,Medical,1,1783,Female,1,Laboratory Technician,1,Married,2398,1,Yes,17,3,3,1,3,1,0,0,0,Young Adult,0-2 Years,Low
31,No,Travel_Rarely,Sales,29,Marketing,1,1784,Female,2,Sales Executive,4,Married,5468,1,No,14,3,1,13,3,12,7,5,7,Adult,10+ Years,Medium
51,No,Travel_Rarely,Research & Development,3,Technical Degree,1,1786,Female,3,Manager,3,Married,13116,2,No,11,3,4,15,3,2,2,2,2,Elder,0-2 Years,High
37,No,Travel_Rarely,Sales,9,Marketing,1,1787,Male,2,Sales Executive,2,Married,4189,1,No,14,3,1,5,3,5,2,0,3,Adult,3-5 Years,Low
46,No,Travel_Rarely,Research & Development,2,Medical,1,1789,Male,5,Research Director,4,Divorced,19328,7,Yes,17,3,3,24,3,2,1,2,2,Elder,0-2 Years,High
36,No,Travel_Rarely,Research & Development,10,Life Sciences,1,1790,Male,3,Healthcare Representative,1,Married,8321,7,Yes,13,3,4,15,3,12,8,5,7,Adult,10+ Years,Medium
44,Yes,Travel_Frequently,Research & Development,1,Medical,1,1792,Male,1,Research Scientist,2,Divorced,2342,1,Yes,12,3,3,6,2,5,3,2,3,Adult,3-5 Years,Low
37,No,Travel_Rarely,Human Resources,8,Other,1,1794,Male,2,Human Resources,2,Divorced,4071,2,No,13,3,3,19,2,10,0,4,7,Adult,6-10 Years,Low
35,Yes,Travel_Rarely,Sales,27,Life Sciences,1,1797,Male,2,Sales Executive,4,Single,5813,1,Yes,18,3,4,10,3,10,7,7,7,Adult,6-10 Years,Medium
33,No,Travel_Rarely,Research & Development,8,Life Sciences,1,1798,Male,1,Research Scientist,1,Married,3143,6,No,19,3,2,14,3,10,8,7,6,Adult,6-10 Years,Low
28,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1799,Male,1,Research Scientist,4,Married,2044,1,No,11,3,3,5,4,5,3,0,3,Adult,3-5 Years,Low
39,No,Travel_Rarely,Research & Development,10,Medical,1,1800,Male,3,Research Director,3,Single,13464,7,No,21,4,3,9,3,4,3,2,2,Adult,3-5 Years,High
46,No,Non-Travel,Sales,26,Life Sciences,1,1801,Male,2,Sales Executive,2,Single,7991,8,No,15,3,3,6,3,2,2,2,2,Elder,0-2 Years,Medium
40,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1802,Female,1,Laboratory Technician,1,Married,3377,4,No,17,3,4,7,2,4,3,0,2,Adult,3-5 Years,Low
42,No,Travel_Rarely,Research & Development,13,Medical,1,1803,Male,2,Healthcare Representative,1,Married,5538,5,No,18,3,3,10,2,0,0,0,0,Adult,0-2 Years,Medium
35,No,Non-Travel,Research & Development,2,Medical,1,1804,Male,2,Manufacturing Director,4,Divorced,5762,2,No,14,3,3,15,3,7,7,1,7,Adult,6-10 Years,Medium
38,No,Non-Travel,Human Resources,2,Human Resources,1,1805,Male,1,Human Resources,2,Divorced,2592,5,No,13,3,4,13,3,11,10,3,8,Adult,10+ Years,Low
34,Yes,Travel_Frequently,Research & Development,9,Life Sciences,1,1807,Male,2,Laboratory Technician,1,Married,5346,4,No,17,3,3,11,2,7,1,0,7,Adult,6-10 Years,Medium
37,Yes,Travel_Rarely,Research & Development,10,Medical,1,1809,Male,2,Manufacturing Director,1,Single,4213,1,No,15,3,2,10,1,10,3,0,8,Adult,6-10 Years,Low
39,No,Travel_Frequently,Sales,20,Life Sciences,1,1812,Male,2,Sales Executive,4,Divorced,4127,2,No,18,3,4,7,3,2,1,2,2,Adult,0-2 Years,Low
43,No,Non-Travel,Research & Development,9,Life Sciences,1,1813,Male,1,Research Scientist,3,Single,2438,4,No,13,3,3,7,2,3,2,1,2,Adult,3-5 Years,Low
41,No,Travel_Rarely,Research & Development,5,Life Sciences,1,1814,Male,2,Healthcare Representative,2,Single,6870,3,No,12,3,1,11,1,3,2,1,2,Adult,3-5 Years,Medium
41,No,Travel_Rarely,Sales,4,Marketing,1,1815,Female,3,Sales Executive,3,Divorced,10447,0,Yes,13,3,4,23,4,22,14,13,5,Adult,10+ Years,High
30,No,Travel_Rarely,Research & Development,10,Medical,1,1816,Female,3,Manufacturing Director,3,Single,9667,9,No,14,3,2,9,3,7,7,0,2,Adult,6-10 Years,Medium
26,Yes,Travel_Rarely,Human Resources,20,Medical,1,1818,Female,1,Human Resources,2,Married,2148,0,Yes,11,3,3,6,3,5,1,1,4,Adult,3-5 Years,Low
46,Yes,Travel_Rarely,Research & Development,21,Medical,1,1821,Female,2,Healthcare Representative,2,Married,8926,4,No,22,4,4,13,4,9,7,3,7,Elder,6-10 Years,Medium
40,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1822,Female,2,Healthcare Representative,4,Divorced,6513,4,No,17,3,4,12,3,5,3,0,3,Adult,3-5 Years,Medium
34,No,Travel_Rarely,Sales,8,Technical Degree,1,1823,Male,2,Sales Executive,3,Married,6799,1,No,21,4,3,10,3,10,8,4,8,Adult,6-10 Years,Medium
58,No,Non-Travel,Sales,2,Medical,1,1824,Male,4,Manager,2,Divorced,16291,4,No,22,4,4,37,2,16,9,14,14,Elder,10+ Years,High
35,No,Travel_Rarely,Research & Development,23,Medical,1,1826,Male,1,Laboratory Technician,3,Married,2705,0,No,16,3,2,6,4,5,4,0,3,Adult,3-5 Years,Low
47,No,Travel_Rarely,Research & Development,4,Life Sciences,1,1827,Female,3,Manufacturing Director,2,Divorced,10333,8,Yes,12,3,3,28,3,22,11,14,10,Elder,10+ Years,High
40,No,Travel_Rarely,Research & Development,12,Life Sciences,1,1829,Female,2,Healthcare Representative,1,Divorced,4448,2,No,12,3,2,15,3,7,4,7,7,Adult,6-10 Years,Low
54,No,Travel_Rarely,Research & Development,7,Medical,1,1830,Female,2,Research Scientist,4,Married,6854,4,No,15,3,2,14,2,7,1,1,7,Elder,6-10 Years,Medium
31,No,Travel_Frequently,Sales,7,Marketing,1,1833,Female,3,Sales Executive,1,Married,9637,2,No,14,3,4,9,3,3,2,2,2,Adult,3-5 Years,Medium
28,No,Travel_Rarely,Research & Development,1,Medical,1,1834,Female,1,Research Scientist,1,Married,3591,1,No,25,4,3,3,3,3,2,1,2,Adult,3-5 Years,Low
38,No,Travel_Rarely,Sales,2,Marketing,1,1835,Female,2,Sales Representative,4,Married,5405,2,Yes,20,4,1,20,2,4,2,0,3,Adult,3-5 Years,Medium
26,No,Travel_Rarely,Sales,10,Medical,1,1836,Male,2,Sales Executive,4,Single,4684,1,No,13,3,1,5,3,5,3,1,2,Adult,3-5 Years,Low
58,No,Travel_Frequently,Research & Development,15,Life Sciences,1,1837,Male,4,Research Director,3,Married,15787,2,Yes,14,3,2,23,3,2,2,2,2,Elder,0-2 Years,High
18,No,Non-Travel,Research & Development,14,Medical,1,1839,Female,1,Research Scientist,3,Single,1514,1,No,16,3,3,0,1,0,0,0,0,Young Adult,0-2 Years,Low
31,Yes,Travel_Rarely,Human Resources,18,Human Resources,1,1842,Male,1,Human Resources,1,Married,2956,0,No,17,3,3,2,3,1,0,0,0,Adult,0-2 Years,Low
29,Yes,Travel_Rarely,Human Resources,13,Human Resources,1,1844,Male,1,Human Resources,1,Divorced,2335,4,Yes,15,3,4,4,3,2,2,2,0,Adult,0-2 Years,Low
45,No,Non-Travel,Sales,2,Life Sciences,1,1845,Female,2,Sales Executive,3,Married,5154,4,No,22,4,2,10,4,8,7,5,7,Elder,6-10 Years,Medium
36,No,Travel_Rarely,Research & Development,2,Other,1,1847,Female,2,Research Scientist,2,Married,6962,4,Yes,22,4,4,15,3,1,0,0,0,Adult,0-2 Years,Medium
43,No,Travel_Frequently,Sales,2,Life Sciences,1,1849,Male,2,Sales Executive,4,Married,5675,1,No,20,4,3,7,3,7,7,7,7,Adult,6-10 Years,Medium
27,No,Travel_Frequently,Research & Development,5,Life Sciences,1,1850,Female,1,Laboratory Technician,4,Single,2379,0,Yes,14,3,3,6,2,5,4,0,2,Adult,3-5 Years,Low
29,No,Travel_Frequently,Research & Development,20,Medical,1,1852,Male,1,Laboratory Technician,4,Married,3812,1,No,13,3,2,11,4,11,8,3,10,Adult,10+ Years,Low
32,No,Travel_Frequently,Sales,10,Marketing,1,1853,Male,2,Sales Executive,4,Single,4648,8,No,13,3,3,4,4,0,0,0,0,Adult,0-2 Years,Low
42,No,Non-Travel,Research & Development,10,Technical Degree,1,1854,Male,1,Research Scientist,3,Married,2936,3,No,22,4,2,10,2,6,3,3,3,Adult,6-10 Years,Low
47,No,Travel_Rarely,Research & Development,9,Life Sciences,1,1856,Female,1,Laboratory Technician,3,Single,2105,4,No,12,3,3,7,3,2,2,2,0,Elder,0-2 Years,Low
46,No,Travel_Rarely,Research & Development,2,Life Sciences,1,1857,Male,3,Manufacturing Director,4,Divorced,8578,3,No,14,3,3,12,2,9,8,4,7,Elder,6-10 Years,Medium
28,No,Non-Travel,Human Resources,1,Life Sciences,1,1858,Male,1,Human Resources,4,Divorced,2706,1,No,15,3,2,3,3,3,2,2,2,Adult,3-5 Years,Low
29,No,Travel_Rarely,Research & Development,29,Life Sciences,1,1859,Male,2,Healthcare Representative,3,Divorced,6384,8,No,17,3,4,11,3,7,0,1,6,Adult,6-10 Years,Medium
42,No,Travel_Rarely,Research & Development,8,Life Sciences,1,1860,Male,1,Laboratory Technician,3,Single,3968,4,No,13,3,4,8,3,0,0,0,0,Adult,0-2 Years,Low
32,Yes,Travel_Rarely,Sales,2,Marketing,1,1862,Male,2,Sales Executive,2,Single,9907,7,Yes,12,3,3,7,2,2,2,2,2,Adult,0-2 Years,Medium
46,No,Travel_Rarely,Sales,3,Technical Degree,1,1863,Female,4,Sales Executive,1,Divorced,13225,2,No,12,3,4,25,3,19,17,2,8,Elder,10+ Years,High
27,No,Travel_Rarely,Sales,23,Medical,1,1864,Female,2,Sales Representative,3,Married,3540,1,No,21,4,4,9,3,9,8,5,8,Adult,6-10 Years,Low
29,No,Travel_Rarely,Human Resources,6,Medical,1,1865,Male,1,Human Resources,2,Married,2804,1,No,11,3,4,1,3,1,0,0,0,Adult,0-2 Years,Low
43,No,Travel_Rarely,Research & Development,6,Medical,1,1866,Female,5,Manager,3,Married,19392,7,No,13,3,4,21,3,16,12,6,14,Adult,10+ Years,High
48,No,Travel_Rarely,Research & Development,10,Life Sciences,1,1867,Male,5,Research Director,2,Married,19665,4,No,12,3,4,29,3,22,10,12,9,Elder,10+ Years,High
29,Yes,Travel_Frequently,Research & Development,24,Life Sciences,1,1868,Male,1,Research Scientist,4,Single,2439,1,Yes,24,4,2,1,2,1,0,1,0,Adult,0-2 Years,Low
46,Yes,Travel_Rarely,Sales,10,Life Sciences,1,1869,Female,3,Sales Executive,2,Married,7314,5,No,21,4,3,14,3,8,7,0,7,Elder,6-10 Years,Medium
27,No,Travel_Frequently,Research & Development,15,Life Sciences,1,1870,Female,1,Research Scientist,1,Married,4774,0,No,19,3,4,8,2,7,6,7,3,Adult,6-10 Years,Low
39,No,Travel_Rarely,Research & Development,19,Other,1,1871,Male,2,Research Scientist,4,Divorced,3902,8,No,14,3,2,7,3,2,2,2,2,Adult,0-2 Years,Low
55,No,Travel_Rarely,Research & Development,2,Technical Degree,1,1873,Male,1,Research Scientist,4,Married,2662,8,No,20,4,2,19,4,5,2,0,4,Elder,3-5 Years,Low
28,No,Travel_Rarely,Sales,3,Medical,1,1875,Female,1,Sales Representative,2,Married,2856,1,No,19,3,4,1,3,1,0,0,0,Adult,0-2 Years,Low
30,Yes,Travel_Rarely,Sales,9,Medical,1,1876,Male,1,Sales Representative,4,Single,1081,1,No,13,3,3,1,2,1,0,0,0,Adult,0-2 Years,Low
22,Yes,Travel_Rarely,Research & Development,7,Life Sciences,1,1878,Male,1,Research Scientist,2,Single,2472,1,Yes,23,4,1,1,3,1,0,0,0,Young Adult,0-2 Years,Low
36,No,Travel_Rarely,Sales,10,Technical Degree,1,1880,Female,2,Sales Executive,3,Married,5673,1,Yes,13,3,1,10,3,10,9,1,7,Adult,6-10 Years,Medium
31,No,Travel_Rarely,Research & Development,20,Life Sciences,1,1881,Male,2,Laboratory Technician,3,Divorced,4197,1,No,11,3,1,10,3,10,8,0,2,Adult,6-10 Years,Low
34,No,Travel_Rarely,Sales,4,Life Sciences,1,1882,Male,3,Sales Executive,4,Married,9713,2,Yes,13,3,4,9,3,5,3,1,0,Adult,3-5 Years,Medium
29,No,Travel_Rarely,Research & Development,7,Life Sciences,1,1883,Male,1,Laboratory Technician,1,Single,2062,3,No,14,3,2,11,3,3,2,1,2,Adult,3-5 Years,Low
37,No,Travel_Rarely,Research & Development,7,Medical,1,1885,Male,2,Research Scientist,1,Married,4284,5,Yes,22,4,3,16,3,5,3,0,4,Adult,3-5 Years,Low
35,No,Travel_Rarely,Research & Development,16,Other,1,1886,Female,2,Manufacturing Director,2,Married,4788,0,Yes,11,3,4,4,3,3,2,0,2,Adult,3-5 Years,Low
45,No,Travel_Rarely,Research & Development,25,Life Sciences,1,1888,Female,2,Manufacturing Director,4,Married,5906,0,No,13,3,4,10,2,9,8,3,8,Elder,6-10 Years,Medium
36,No,Travel_Frequently,Human Resources,2,Human Resources,1,1890,Male,2,Human Resources,4,Single,3886,1,No,21,4,4,10,2,10,1,0,8,Adult,6-10 Years,Low
40,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1892,Male,4,Manager,1,Divorced,16823,2,No,11,3,1,22,3,19,7,11,16,Adult,10+ Years,High
26,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1893,Female,1,Research Scientist,3,Married,2933,1,Yes,13,3,3,1,2,1,0,1,0,Adult,0-2 Years,Low
27,No,Travel_Rarely,Sales,2,Medical,1,1898,Female,2,Sales Executive,3,Single,6500,0,No,14,3,2,9,2,8,7,0,7,Adult,6-10 Years,Medium
48,No,Travel_Frequently,Research & Development,22,Medical,1,1900,Female,4,Manager,4,Divorced,17174,3,No,11,3,2,24,3,22,17,4,7,Elder,10+ Years,High
44,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1903,Male,2,Healthcare Representative,1,Married,5033,2,No,15,3,4,10,3,2,0,2,2,Adult,0-2 Years,Medium
34,Yes,Non-Travel,Research & Development,16,Technical Degree,1,1905,Male,1,Research Scientist,1,Married,2307,1,Yes,23,4,2,5,3,5,2,3,0,Adult,3-5 Years,Low
56,Yes,Travel_Rarely,Research & Development,24,Life Sciences,1,1907,Male,1,Laboratory Technician,4,Single,2587,1,No,16,3,4,5,3,4,2,1,0,Elder,3-5 Years,Low
36,No,Travel_Rarely,Sales,17,Marketing,1,1908,Male,2,Sales Executive,2,Married,5507,2,No,16,3,3,12,1,4,2,1,3,Adult,3-5 Years,Medium
41,No,Travel_Rarely,Sales,8,Marketing,1,1909,Female,2,Sales Executive,2,Married,4393,5,No,21,4,3,14,3,5,4,1,4,Adult,3-5 Years,Low
42,No,Travel_Rarely,Research & Development,6,Medical,1,1911,Male,3,Research Director,1,Married,13348,9,No,13,3,2,18,4,13,7,5,7,Adult,10+ Years,High
31,No,Travel_Rarely,Sales,10,Medical,1,1912,Female,2,Sales Executive,4,Divorced,6583,2,Yes,11,3,4,8,3,5,2,1,4,Adult,3-5 Years,Medium
34,No,Travel_Rarely,Sales,3,Medical,1,1915,Female,2,Sales Executive,4,Married,8103,3,Yes,12,3,3,9,2,4,2,0,1,Adult,3-5 Years,Medium
31,No,Travel_Rarely,Research & Development,4,Medical,1,1916,Female,1,Laboratory Technician,3,Divorced,3978,8,No,12,3,2,4,2,2,2,2,2,Adult,0-2 Years,Low
26,No,Travel_Frequently,Research & Development,6,Other,1,1918,Male,1,Laboratory Technician,4,Married,2544,0,No,18,3,1,8,3,7,7,7,7,Adult,6-10 Years,Low
45,No,Travel_Frequently,Research & Development,1,Medical,1,1922,Male,2,Healthcare Representative,3,Single,5399,4,No,12,3,3,12,3,4,2,0,3,Elder,3-5 Years,Medium
33,No,Travel_Rarely,Sales,10,Marketing,1,1924,Male,2,Sales Executive,3,Single,5487,1,No,14,3,2,10,2,10,4,0,9,Adult,6-10 Years,Medium
28,No,Travel_Frequently,Sales,1,Life Sciences,1,1927,Male,2,Sales Executive,4,Married,6834,1,Yes,12,3,3,7,3,7,7,0,7,Adult,6-10 Years,Medium
29,Yes,Travel_Frequently,Sales,24,Technical Degree,1,1928,Male,1,Sales Representative,1,Single,1091,1,No,17,3,4,1,3,1,0,0,0,Adult,0-2 Years,Low
39,No,Non-Travel,Sales,21,Life Sciences,1,1929,Female,2,Sales Executive,3,Married,5736,6,No,19,3,3,10,3,3,2,1,2,Adult,3-5 Years,Medium
27,No,Travel_Rarely,Research & Development,2,Technical Degree,1,1931,Male,1,Research Scientist,2,Married,2226,1,No,11,3,3,6,2,5,3,1,2,Adult,3-5 Years,Low
34,No,Travel_Frequently,Research & Development,22,Other,1,1932,Male,2,Research Scientist,4,Married,5747,1,Yes,15,3,2,16,3,15,10,6,11,Adult,10+ Years,Medium
28,Yes,Travel_Rarely,Sales,13,Marketing,1,1933,Female,2,Sales Executive,3,Single,9854,3,Yes,11,3,4,6,3,2,0,2,2,Adult,0-2 Years,Medium
47,No,Non-Travel,Research & Development,14,Technical Degree,1,1934,Male,2,Research Scientist,2,Married,5467,8,No,18,3,3,16,4,8,7,1,7,Elder,6-10 Years,Medium
56,No,Travel_Rarely,Sales,11,Marketing,1,1935,Female,2,Sales Executive,1,Married,5380,4,No,16,3,3,6,3,0,0,0,0,Elder,0-2 Years,Medium
39,No,Travel_Rarely,Research & Development,9,Medical,1,1936,Male,2,Manufacturing Director,1,Married,5151,1,No,25,4,4,10,3,10,0,7,9,Adult,6-10 Years,Medium
38,No,Travel_Frequently,Research & Development,8,Medical,1,1937,Female,2,Research Scientist,2,Divorced,2133,1,Yes,16,3,3,20,3,20,11,0,7,Adult,10+ Years,Low
58,No,Travel_Rarely,Sales,21,Life Sciences,1,1938,Female,4,Manager,4,Married,17875,4,Yes,13,3,3,29,2,1,0,0,0,Elder,0-2 Years,High
32,Yes,Travel_Frequently,Research & Development,5,Life Sciences,1,1939,Female,1,Research Scientist,3,Single,2432,3,Yes,14,3,1,8,3,4,1,0,3,Adult,3-5 Years,Low
38,No,Travel_Rarely,Research & Development,9,Life Sciences,1,1940,Male,1,Research Scientist,4,Divorced,4771,2,No,19,3,4,10,4,5,2,0,3,Adult,3-5 Years,Low
49,No,Travel_Frequently,Research & Development,2,Life Sciences,1,1941,Male,5,Research Director,4,Married,19161,3,No,15,3,4,28,3,5,4,4,3,Elder,3-5 Years,High
42,No,Travel_Rarely,Sales,12,Marketing,1,1943,Male,2,Sales Executive,4,Divorced,5087,3,Yes,12,3,3,14,3,0,0,0,0,Adult,0-2 Years,Medium
27,Yes,Travel_Frequently,Human Resources,22,Human Resources,1,1944,Female,1,Human Resources,2,Married,2863,1,No,12,3,1,1,3,1,0,0,0,Adult,0-2 Years,Low
35,No,Travel_Rarely,Sales,18,Medical,1,1945,Male,2,Sales Executive,1,Married,5561,0,No,16,3,4,6,1,5,3,0,4,Adult,3-5 Years,Medium
28,No,Non-Travel,Research & Development,16,Medical,1,1947,Male,1,Research Scientist,3,Single,2144,1,No,14,3,3,5,2,5,3,1,4,Adult,3-5 Years,Low
31,No,Non-Travel,Research & Development,3,Medical,1,1948,Male,1,Research Scientist,1,Divorced,3065,1,Yes,13,3,4,4,4,4,2,2,3,Adult,3-5 Years,Low
36,No,Non-Travel,Research & Development,9,Life Sciences,1,1949,Male,1,Laboratory Technician,2,Married,2810,1,No,22,4,2,5,3,5,4,0,2,Adult,3-5 Years,Low
34,No,Travel_Rarely,Sales,1,Marketing,1,1950,Male,3,Sales Executive,4,Single,9888,1,No,21,4,1,14,2,14,8,2,1,Adult,10+ Years,Medium
34,No,Travel_Rarely,Sales,13,Medical,1,1951,Male,3,Sales Executive,3,Divorced,8628,1,No,18,3,3,9,2,8,7,1,1,Adult,6-10 Years,Medium
26,No,Travel_Rarely,Research & Development,1,Medical,1,1952,Male,1,Laboratory Technician,1,Single,2867,0,No,13,3,4,8,2,7,7,7,6,Adult,6-10 Years,Low
29,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1954,Male,2,Healthcare Representative,1,Married,5373,0,No,12,3,1,6,2,5,3,0,2,Adult,3-5 Years,Medium
32,No,Non-Travel,Research & Development,15,Medical,1,1955,Female,2,Healthcare Representative,4,Divorced,6667,5,No,18,3,2,9,3,5,1,1,2,Adult,3-5 Years,Medium
31,No,Travel_Frequently,Research & Development,1,Life Sciences,1,1956,Male,2,Research Scientist,1,Married,5003,1,No,21,4,2,10,3,10,8,8,7,Adult,6-10 Years,Medium
28,Yes,Travel_Rarely,Research & Development,17,Technical Degree,1,1960,Male,1,Laboratory Technician,4,Divorced,2367,5,No,12,3,1,6,2,4,1,0,3,Adult,3-5 Years,Low
38,No,Travel_Rarely,Sales,1,Life Sciences,1,1961,Male,1,Sales Representative,1,Single,2858,4,No,14,3,1,20,2,1,0,0,0,Adult,0-2 Years,Low
35,No,Travel_Rarely,Sales,7,Life Sciences,1,1962,Female,2,Sales Executive,4,Married,5204,1,Yes,11,3,4,10,3,10,8,0,9,Adult,6-10 Years,Medium
27,No,Travel_Rarely,Sales,9,Marketing,1,1965,Male,2,Sales Executive,4,Single,4105,1,No,14,3,1,7,3,7,7,0,7,Adult,6-10 Years,Low
32,No,Travel_Rarely,Research & Development,5,Life Sciences,1,1966,Male,2,Manufacturing Director,4,Single,9679,8,No,24,4,2,8,3,1,0,0,0,Adult,0-2 Years,Medium
31,Yes,Travel_Frequently,Sales,26,Marketing,1,1967,Male,2,Sales Executive,4,Married,5617,1,Yes,11,3,3,10,3,10,7,0,8,Adult,6-10 Years,Medium
53,Yes,Travel_Rarely,Sales,24,Life Sciences,1,1968,Male,3,Sales Executive,1,Single,10448,6,Yes,13,3,2,15,2,2,2,2,2,Elder,0-2 Years,High
54,No,Travel_Rarely,Research & Development,9,Life Sciences,1,1969,Female,2,Research Scientist,3,Married,2897,3,No,11,3,3,9,2,4,3,2,3,Elder,3-5 Years,Low
33,No,Travel_Frequently,Research & Development,7,Life Sciences,1,1970,Male,2,Healthcare Representative,3,Divorced,5968,1,No,20,4,3,9,3,9,7,2,8,Adult,6-10 Years,Medium
43,No,Travel_Rarely,Research & Development,11,Life Sciences,1,1971,Male,3,Healthcare Representative,3,Married,7510,1,No,17,3,2,10,3,10,9,0,9,Adult,6-10 Years,Medium
38,No,Travel_Frequently,Human Resources,1,Other,1,1972,Male,1,Human Resources,2,Married,2991,0,Yes,11,3,2,7,3,6,2,1,2,Adult,6-10 Years,Low
55,No,Travel_Rarely,Human Resources,26,Human Resources,1,1973,Male,5,Manager,2,Married,19636,4,Yes,18,3,1,35,3,10,9,1,4,Elder,6-10 Years,High
31,No,Travel_Rarely,Research & Development,2,Medical,1,1974,Female,1,Laboratory Technician,4,Divorced,1129,1,Yes,11,3,3,1,3,1,0,0,0,Adult,0-2 Years,Low
39,No,Travel_Rarely,Sales,15,Marketing,1,1975,Male,4,Sales Executive,1,Single,13341,0,No,12,3,1,21,3,20,8,11,10,Adult,10+ Years,High
42,No,Non-Travel,Research & Development,23,Life Sciences,1,1976,Male,2,Research Scientist,3,Single,4332,1,No,12,3,4,20,3,20,9,3,7,Adult,10+ Years,Low
31,No,Non-Travel,Research & Development,10,Medical,1,1979,Female,3,Research Director,3,Married,11031,4,No,20,4,3,13,4,11,7,4,8,Adult,10+ Years,High
54,No,Travel_Rarely,Research & Development,10,Medical,1,1980,Female,2,Manufacturing Director,1,Single,4440,6,Yes,19,3,4,9,3,5,2,1,4,Elder,3-5 Years,Low
24,No,Travel_Rarely,Research & Development,1,Life Sciences,1,1981,Male,2,Healthcare Representative,3,Single,4617,1,No,12,3,2,4,2,4,3,1,2,Young Adult,3-5 Years,Low
23,No,Travel_Rarely,Research & Development,12,Other,1,1982,Male,1,Laboratory Technician,4,Single,2647,1,No,13,3,3,5,4,5,2,1,4,Young Adult,3-5 Years,Low
40,No,Travel_Frequently,Research & Development,11,Technical Degree,1,1985,Female,2,Laboratory Technician,3,Married,6323,1,No,11,3,1,10,4,10,9,9,4,Adult,6-10 Years,Medium
40,No,Travel_Rarely,Sales,2,Marketing,1,1986,Female,2,Sales Executive,2,Married,5677,3,No,14,3,3,15,3,11,8,5,10,Adult,10+ Years,Medium
25,No,Travel_Rarely,Human Resources,2,Human Resources,1,1987,Female,1,Human Resources,2,Married,2187,4,No,14,3,3,6,3,2,0,1,2,Adult,0-2 Years,Low
30,No,Travel_Rarely,Research & Development,1,Medical,1,1989,Male,1,Laboratory Technician,2,Married,3748,1,No,13,3,3,12,2,12,8,1,7,Adult,10+ Years,Low
25,No,Travel_Rarely,Research & Development,2,Other,1,1992,Male,1,Laboratory Technician,3,Divorced,3977,6,Yes,19,3,3,7,2,2,2,0,2,Adult,0-2 Years,Low
47,No,Travel_Rarely,Research & Development,25,Medical,1,1993,Male,3,Healthcare Representative,3,Single,8633,2,No,23,4,2,25,3,17,14,12,11,Elder,10+ Years,Medium
33,No,Non-Travel,Research & Development,1,Medical,1,1994,Male,1,Laboratory Technician,3,Divorced,2008,1,No,12,3,3,1,2,1,1,0,0,Adult,0-2 Years,Low
38,No,Travel_Rarely,Sales,1,Life Sciences,1,1995,Male,2,Sales Executive,2,Married,4440,0,No,15,3,1,16,3,15,13,5,8,Adult,10+ Years,Low
31,No,Travel_Rarely,Sales,2,Life Sciences,1,1996,Male,1,Sales Representative,3,Married,3067,0,No,19,3,3,3,3,2,2,1,2,Adult,0-2 Years,Low
